职位标题,职位链接
"AI负责人
【
上海-黄浦区
】
80-110k·15薪
10年以上
硕士",https://www.liepin.com/job/1976938917.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_76938917%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=11&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=11
"CIO-AI 提效
【
深圳
】
70-100k·18薪
10年以上
硕士",https://www.liepin.com/a/70695059.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70695059%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=12&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=12
"组织人才顾问（AI方向）-剪映CapCut（北京/深圳）
【
深圳-南山区
】
40-60k·15薪
5-10年
本科",https://www.liepin.com/job/1978136265.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78136265%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=14&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=14
"AI算法工程师
【
北京-门头沟区
】
20-40k
3年以上
硕士",https://www.liepin.com/job/1977891873.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_77891873%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=15&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=15
"TOB/TOG AI 产品经理
【
北京
】
25-35k
3-5年
统招本科",https://www.liepin.com/a/70271939.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70271939%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=16&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=16
"AI大客户销售专家-广州
【
广州
】
50-70k·15薪
经验不限
统招本科",https://www.liepin.com/a/69263025.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_69263025%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=17&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=17
"财富APP产品经理（AI方向）
【
上海
】
50-70k·16薪
3-5年
统招本科",https://www.liepin.com/a/69720611.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_69720611%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=18&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=18
"AI产品经理（医疗）
【
广州
】
20-40k
3-5年
学历不限",https://www.liepin.com/a/70724189.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70724189%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=19&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=19
"AI部门总监【管理：产品+技术团队】—上市公司&科技集团
【
上海
】
90-120k·26薪
10年以上
统招本科",https://www.liepin.com/a/70957969.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70957969%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=20&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=20
"产品经理（AI方向）
【
西安-高新区
】
12-20k
2-5年
统招本科",https://www.liepin.com/job/1979097135.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79097135%3A1%3Aa9788d85-6158-419e-bc33-2abf10044fed&d_sfrom=search_prime&d_ckId=null&d_curPage=2&d_pageSize=40&d_headId=null&d_posi=21&skId=4qot83j7d2xmfq4yabva7bjaibuxkxha&fkId=4qot83j7d2xmfq4yabva7bjaibuxkxha&ckId=4qot83j7d2xmfq4yabva7bjaibuxkxha&sfrom=search_job_pc&curPage=2&pageSize=40&index=21
